sampleid,cluster_id,edge,region,n_methods_topk,in_any_label_topk,label_topk_methods,in_astar_path_top200,in_astar_path_top10,astar_path_rank,in_scenic_top200,in_scenic_top10,scenic_rank,in_celloracle_top200,in_celloracle_top10,celloracle_rank
imm_atlas_TT_p01,1,JUN->MCL1,010,1,False,,False,False,,True,False,50.0,False,False,
imm_atlas_TT_p01,1,JUN->MGP,100,1,False,,True,False,143.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUN->MMP2,100,1,False,,True,False,166.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUN->MMP9,100,1,False,,True,False,159.0,False,False,,False,False,1179.0
imm_atlas_TT_p01,1,JUN->MYB,100,1,False,,True,False,125.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUN->MYC,101,2,False,,True,False,54.0,False,False,,True,False,173.0
imm_atlas_TT_p01,1,JUN->NAMPT,001,1,False,,False,False,,False,False,,True,False,78.0
imm_atlas_TT_p01,1,JUN->NAT1,100,1,False,,True,False,149.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUN->NFKB2,100,1,False,,True,False,56.0,False,False,,False,False,429.0
imm_atlas_TT_p01,1,JUN->NFKBIA,010,1,False,,False,False,,True,False,16.0,False,False,
imm_atlas_TT_p01,1,JUN->NQO1,100,1,False,,True,False,129.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUN->NR4A1,010,1,False,,False,False,,True,False,94.0,False,False,308.0
imm_atlas_TT_p01,1,JUN->NRL,010,1,False,,False,False,,True,False,100.0,False,False,
imm_atlas_TT_p01,1,JUN->NTRK1,100,1,False,,True,False,150.0,False,False,,False,False,1926.0
imm_atlas_TT_p01,1,JUN->OSM,001,1,False,,False,False,,False,False,,True,False,92.0
imm_atlas_TT_p01,1,JUN->OXTR,100,1,False,,True,False,148.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUN->PDHA1,100,1,False,,True,False,97.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUN->PIK3R1,001,1,False,,False,False,,False,False,,True,False,42.0
imm_atlas_TT_p01,1,JUN->PLAT,100,1,False,,True,False,154.0,False,False,,False,False,920.0
imm_atlas_TT_p01,1,JUN->PLAUR,100,1,False,,True,False,131.0,False,False,,False,False,684.0
imm_atlas_TT_p01,1,JUN->POLD2,100,1,False,,True,False,98.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUN->PPARA,100,1,False,,True,False,138.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUN->PPARD,100,1,False,,True,False,128.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUN->PPP1R15A,010,1,True,scenic,False,False,,True,True,10.0,False,False,
imm_atlas_TT_p01,1,JUN->RELB,100,1,False,,True,False,89.0,False,False,,False,False,331.0
imm_atlas_TT_p01,1,JUN->RHOB,110,2,False,,True,False,94.0,True,False,31.0,False,False,
imm_atlas_TT_p01,1,JUN->RHOC,010,1,False,,False,False,,True,False,193.0,False,False,
imm_atlas_TT_p01,1,JUN->RUNX2,100,1,False,,True,False,121.0,False,False,,False,False,638.0
imm_atlas_TT_p01,1,JUN->SAT1,010,1,False,,False,False,,True,False,47.0,False,False,
imm_atlas_TT_p01,1,JUN->SERPINE1,100,1,False,,True,False,152.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUN->SMAD7,101,2,False,,True,False,108.0,False,False,,True,False,72.0
imm_atlas_TT_p01,1,JUN->SPI1,100,1,False,,True,False,157.0,False,False,,False,False,589.0
imm_atlas_TT_p01,1,JUN->STMN1,100,1,False,,True,False,95.0,False,False,,False,False,344.0
imm_atlas_TT_p01,1,JUN->TGFB1,100,1,False,,True,False,37.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUN->TIMP1,001,1,False,,False,False,,False,False,,True,False,101.0
imm_atlas_TT_p01,1,JUN->TIMP2,100,1,False,,True,False,130.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUN->TNF,110,2,False,,True,False,110.0,True,False,37.0,False,False,
imm_atlas_TT_p01,1,JUN->TNFRSF10A,100,1,False,,True,False,114.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUN->TXN,100,1,False,,True,False,52.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUN->TXNIP,010,1,False,,False,False,,True,False,28.0,False,False,
imm_atlas_TT_p01,1,JUN->UPP1,001,1,False,,False,False,,False,False,,True,False,191.0
imm_atlas_TT_p01,1,JUN->VCAM1,100,1,False,,True,False,156.0,False,False,,False,False,941.0
imm_atlas_TT_p01,1,JUN->VEGFA,100,1,False,,True,False,153.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUN->VIM,100,1,True,astar_path,True,True,2.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUN->ZFP36,010,1,False,,False,False,,True,False,13.0,False,False,
imm_atlas_TT_p01,1,JUNB->CDKN1A,010,1,False,,False,False,,True,False,74.0,False,False,
imm_atlas_TT_p01,1,JUNB->CDKN2A,100,1,False,,True,False,77.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUNB->CLU,100,1,False,,True,False,74.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUNB->FOS,010,1,True,scenic,False,False,,True,True,8.0,False,False,
imm_atlas_TT_p01,1,JUNB->JUN,010,1,True,scenic,False,False,,True,True,9.0,False,False,
imm_atlas_TT_p01,1,JUNB->JUND,010,1,False,,False,False,,True,False,60.0,False,False,
imm_atlas_TT_p01,1,JUNB->TNF,010,1,False,,False,False,,True,False,102.0,False,False,
imm_atlas_TT_p01,1,JUNB->UBC,100,1,True,astar_path,True,True,3.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUNB->ZFP36,010,1,True,scenic,False,False,,True,True,1.0,False,False,
imm_atlas_TT_p01,1,JUND->CCL5,100,1,False,,True,False,53.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUND->CCR4,100,1,False,,True,False,64.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUND->CD40LG,100,1,False,,True,False,48.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUND->CDKN1A,010,1,False,,False,False,,True,False,55.0,False,False,
imm_atlas_TT_p01,1,JUND->CLU,100,1,False,,True,False,73.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUND->CSTA,100,1,False,,True,False,82.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUND->FOSL1,100,1,False,,True,False,78.0,False,False,261.0,False,False,
imm_atlas_TT_p01,1,JUND->GADD45A,100,1,False,,True,False,49.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUND->IL6,100,1,False,,True,False,83.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUND->JUNB,010,1,False,,False,False,,True,False,36.0,False,False,
imm_atlas_TT_p01,1,JUND->MYB,100,1,False,,True,False,70.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUND->NQO2,100,1,False,,True,False,71.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUND->NR4A1,010,1,False,,False,False,,True,False,84.0,False,False,
imm_atlas_TT_p01,1,JUND->PLAUR,100,1,False,,True,False,75.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUND->SAT1,010,1,False,,False,False,,True,False,33.0,False,False,
imm_atlas_TT_p01,1,JUND->SOX4,100,1,False,,True,False,76.0,False,False,,False,False,
imm_atlas_TT_p01,1,JUND->TGFB1,100,1,False,,True,False,30.0,False,False,,False,False,
imm_atlas_TT_p01,1,KLF2->CCR7,001,1,False,,False,False,,False,False,,True,False,20.0
imm_atlas_TT_p01,1,KLF2->HIF1A,001,1,False,,False,False,,False,False,,True,False,181.0
imm_atlas_TT_p01,1,KLF2->S1PR1,001,1,False,,False,False,,False,False,,True,False,54.0
imm_atlas_TT_p01,1,KLF3->LTB,001,1,True,celloracle,False,False,,False,False,,True,True,3.0
imm_atlas_TT_p01,1,KLF4->AQP3,001,1,False,,False,False,,False,False,,True,False,94.0
imm_atlas_TT_p01,1,KLF5->CTSD,001,1,False,,False,False,,False,False,,True,False,184.0
imm_atlas_TT_p01,1,KLF6->ATF3,010,1,False,,False,False,212.0,True,False,70.0,False,False,
imm_atlas_TT_p01,1,KLF6->JUN,010,1,False,,False,False,,True,False,27.0,False,False,
imm_atlas_TT_p01,1,KLF6->PMAIP1,010,1,False,,False,False,,True,False,122.0,False,False,
imm_atlas_TT_p01,1,KLF6->TUBA1A,010,1,False,,False,False,,True,False,30.0,False,False,
imm_atlas_TT_p01,1,KLF9->CEBPB,001,1,False,,False,False,,False,False,,True,False,86.0
imm_atlas_TT_p01,1,LEF1->MYC,010,1,False,,False,False,,True,False,38.0,False,False,
imm_atlas_TT_p01,1,MAF->CD2,010,1,False,,False,False,,True,False,111.0,False,False,
imm_atlas_TT_p01,1,MAF->UBC,010,1,False,,False,False,,True,False,39.0,False,False,
imm_atlas_TT_p01,1,MAFB->IL7R,001,1,False,,False,False,,False,False,,True,False,16.0
imm_atlas_TT_p01,1,MAX->DDIT3,001,1,False,,False,False,,False,False,,True,False,192.0
imm_atlas_TT_p01,1,MAX->ID2,001,1,False,,False,False,,False,False,,True,False,74.0
imm_atlas_TT_p01,1,MAX->MYC,001,1,False,,False,False,,False,False,,True,False,102.0
imm_atlas_TT_p01,1,MBD2->BCL2,001,1,False,,False,False,,False,False,,True,False,161.0
imm_atlas_TT_p01,1,MBD2->CD4,001,1,False,,False,False,,False,False,,True,False,171.0
imm_atlas_TT_p01,1,MEF2A->JUN,100,1,False,,True,False,115.0,False,False,,False,False,
imm_atlas_TT_p01,1,MEF2C->JUN,101,2,False,,True,False,158.0,False,False,,True,False,23.0
imm_atlas_TT_p01,1,MEF2D->JUN,100,1,False,,True,False,88.0,False,False,,False,False,895.0
imm_atlas_TT_p01,1,MXI1->MYC,010,1,False,,False,False,,True,False,63.0,False,False,
imm_atlas_TT_p01,1,MYBL1->MYC,001,1,False,,False,False,,False,False,,True,False,31.0
imm_atlas_TT_p01,1,MYC->ACTG1,100,1,False,,True,False,66.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->CCND2,001,1,False,,False,False,,False,False,,True,False,194.0
imm_atlas_TT_p01,1,MYC->CD5,001,1,False,,False,False,,False,False,,True,False,156.0
imm_atlas_TT_p01,1,MYC->CD63,001,1,False,,False,False,,False,False,,True,False,160.0
imm_atlas_TT_p01,1,MYC->CITED2,001,1,False,,False,False,,False,False,,True,False,159.0
imm_atlas_TT_p01,1,MYC->DDX5,100,1,False,,True,False,168.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->DNAJB1,001,1,False,,False,False,,False,False,,True,False,49.0
imm_atlas_TT_p01,1,MYC->DPY30,010,1,False,,False,False,,True,False,133.0,False,False,
imm_atlas_TT_p01,1,MYC->EMP1,010,1,False,,False,False,,True,False,170.0,False,False,
imm_atlas_TT_p01,1,MYC->FHIT,011,2,False,,False,False,,True,False,54.0,True,False,36.0
imm_atlas_TT_p01,1,MYC->HIF1A,011,2,False,,False,False,,True,False,65.0,True,False,29.0
imm_atlas_TT_p01,1,MYC->HLA-DRB1,001,1,False,,False,False,,False,False,,True,False,97.0
imm_atlas_TT_p01,1,MYC->HLA-E,010,1,False,,False,False,,True,False,161.0,False,False,
imm_atlas_TT_p01,1,MYC->HSPD1,001,1,False,,False,False,421.0,False,False,,True,False,131.0
imm_atlas_TT_p01,1,MYC->IL7R,001,1,False,,False,False,,False,False,,True,False,13.0
imm_atlas_TT_p01,1,MYC->ITGA6,010,1,False,,False,False,,True,False,137.0,False,False,291.0
imm_atlas_TT_p01,1,MYC->ITGB1,001,1,False,,False,False,,False,False,,True,False,104.0
imm_atlas_TT_p01,1,MYC->JUN,100,1,False,,True,False,55.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->JUNB,010,1,False,,False,False,344.0,True,False,200.0,False,False,
imm_atlas_TT_p01,1,MYC->LAT,001,1,False,,False,False,,False,False,,True,False,77.0
imm_atlas_TT_p01,1,MYC->LDHA,010,1,False,,False,False,293.0,True,False,58.0,False,False,
imm_atlas_TT_p01,1,MYC->LMNA,001,1,False,,False,False,,False,False,,True,False,48.0
imm_atlas_TT_p01,1,MYC->LTB,001,1,False,,False,False,263.0,False,False,,True,False,11.0
imm_atlas_TT_p01,1,MYC->MAX,001,1,False,,False,False,,False,False,,True,False,87.0
imm_atlas_TT_p01,1,MYC->MXD4,001,1,False,,False,False,,False,False,,True,False,158.0
imm_atlas_TT_p01,1,MYC->MXI1,001,1,False,,False,False,,False,False,214.0,True,False,88.0
imm_atlas_TT_p01,1,MYC->MYBL1,001,1,False,,False,False,,False,False,,True,False,34.0
imm_atlas_TT_p01,1,MYC->NFIL3,001,1,False,,False,False,,False,False,236.0,True,False,170.0
imm_atlas_TT_p01,1,MYC->NPM1,010,1,False,,False,False,202.0,True,False,150.0,False,False,
imm_atlas_TT_p01,1,MYC->PDK1,001,1,False,,False,False,,False,False,259.0,True,False,33.0
imm_atlas_TT_p01,1,MYC->PMAIP1,001,1,False,,False,False,,False,False,,True,False,91.0
imm_atlas_TT_p01,1,MYC->PTMA,100,1,False,,True,False,33.0,False,False,229.0,False,False,
imm_atlas_TT_p01,1,MYC->REL,001,1,False,,False,False,,False,False,,True,False,12.0
imm_atlas_TT_p01,1,MYC->RPL10,100,1,True,astar_path,True,True,7.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->RPL13,100,1,True,astar_path,True,True,4.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->RPL19,100,1,False,,True,False,14.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->RPL22,100,1,False,,True,False,42.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->RPL23,100,1,False,,True,False,80.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->RPL26,100,1,False,,True,False,25.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->RPL27,100,1,False,,True,False,122.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->RPL27A,100,1,False,,True,False,69.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->RPL3,100,1,False,,True,False,26.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->RPL32,100,1,False,,True,False,11.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->RPL6,100,1,False,,True,False,34.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->RPS12,010,1,False,,False,False,,True,False,99.0,False,False,
imm_atlas_TT_p01,1,MYC->RPS15,100,1,False,,True,False,24.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->RPS15A,100,1,False,,True,False,13.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->RPS16,100,1,False,,True,False,28.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->RPS19,100,1,False,,True,False,15.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->RPS20,110,2,False,,True,False,44.0,True,False,196.0,False,False,
imm_atlas_TT_p01,1,MYC->RPS6,100,1,False,,True,False,19.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->S1PR1,001,1,False,,False,False,,False,False,239.0,True,False,178.0
imm_atlas_TT_p01,1,MYC->SMAD7,001,1,False,,False,False,,False,False,,True,False,93.0
imm_atlas_TT_p01,1,MYC->STAT3,010,1,False,,False,False,,True,False,104.0,False,False,
imm_atlas_TT_p01,1,MYC->TAF4B,010,1,False,,False,False,,True,False,126.0,False,False,424.0
imm_atlas_TT_p01,1,MYC->TCF3,010,1,False,,False,False,,True,False,154.0,False,False,
imm_atlas_TT_p01,1,MYC->TFRC,001,1,False,,False,False,,False,False,,True,False,154.0
imm_atlas_TT_p01,1,MYC->TLE4,001,1,False,,False,False,,False,False,,True,False,145.0
imm_atlas_TT_p01,1,MYC->TP53INP1,001,1,False,,False,False,,False,False,,True,False,177.0
imm_atlas_TT_p01,1,MYC->TPD52,001,1,False,,False,False,,False,False,,True,False,195.0
imm_atlas_TT_p01,1,MYC->TXN,001,1,False,,False,False,,False,False,,True,False,124.0
imm_atlas_TT_p01,1,MYC->UBA52,100,1,False,,True,False,43.0,False,False,,False,False,
imm_atlas_TT_p01,1,MYC->ZNF451,001,1,False,,False,False,,False,False,,True,False,128.0
imm_atlas_TT_p01,1,NFATC1->KDM6B,001,1,False,,False,False,,False,False,,True,False,60.0
imm_atlas_TT_p01,1,NFE2L2->HIF1A,010,1,False,,False,False,,True,False,183.0,False,False,
imm_atlas_TT_p01,1,NFE2L2->TXN,010,1,False,,False,False,,True,False,166.0,False,False,
imm_atlas_TT_p01,1,NFIC->JUN,100,1,False,,True,False,68.0,False,False,,False,False,
imm_atlas_TT_p01,1,NFIL3->CD40LG,001,1,False,,False,False,,False,False,,True,False,166.0
imm_atlas_TT_p01,1,NFKB1->B2M,100,1,True,astar_path,True,True,6.0,False,False,,False,False,
imm_atlas_TT_p01,1,NFKB1->BIRC3,001,1,False,,False,False,450.0,False,False,,True,False,47.0
imm_atlas_TT_p01,1,NFKB1->CD2,001,1,False,,False,False,,False,False,,True,False,129.0
imm_atlas_TT_p01,1,NFKB1->CD74,001,1,False,,False,False,,False,False,,True,False,45.0
imm_atlas_TT_p01,1,NFKB1->EGR1,001,1,False,,False,False,,False,False,,True,False,167.0
imm_atlas_TT_p01,1,NFKB1->GBP1,001,1,False,,False,False,,False,False,,True,False,120.0
imm_atlas_TT_p01,1,NFKB1->HLA-A,010,1,False,,False,False,,True,False,67.0,False,False,
imm_atlas_TT_p01,1,NFKB1->IRF1,001,1,False,,False,False,279.0,False,False,,True,False,84.0
imm_atlas_TT_p01,1,NFKB1->JUNB,100,1,False,,True,False,32.0,False,False,,False,False,
imm_atlas_TT_p01,1,NFKB1->LTB,001,1,True,celloracle,False,False,,False,False,,True,True,7.0
imm_atlas_TT_p01,1,NFKB1->MAF,001,1,False,,False,False,,False,False,,True,False,89.0
imm_atlas_TT_p01,1,NFKB1->NAMPT,001,1,False,,False,False,,False,False,,True,False,41.0
imm_atlas_TT_p01,1,NFKB1->NFKB2,011,2,False,,False,False,,True,False,49.0,True,False,138.0
imm_atlas_TT_p01,1,NFKB1->NFKBIA,110,2,False,,True,False,60.0,True,False,82.0,False,False,
imm_atlas_TT_p01,1,NFKB1->NFKBIZ,001,1,False,,False,False,,False,False,,True,False,123.0
imm_atlas_TT_p01,1,NFKB1->NR4A2,011,2,False,,False,False,,True,False,184.0,True,False,110.0
imm_atlas_TT_p01,1,NFKB1->PTGER4,011,2,False,,False,False,,True,False,91.0,True,False,15.0
imm_atlas_TT_p01,1,NFKB1->STAT4,011,2,False,,False,False,,True,False,142.0,True,False,57.0
imm_atlas_TT_p01,1,NFKB1->TGFB1,010,1,False,,False,False,,True,False,148.0,False,False,
imm_atlas_TT_p01,1,NFKB1->TNF,001,1,False,,False,False,,False,False,,True,False,176.0
imm_atlas_TT_p01,1,NFKB1->TNFAIP3,011,2,False,,False,False,220.0,True,False,29.0,True,False,28.0
imm_atlas_TT_p01,1,NFKB1->TNFRSF18,010,1,False,,False,False,,True,False,71.0,False,False,704.0
imm_atlas_TT_p01,1,NFKB1->UPP1,001,1,False,,False,False,,False,False,,True,False,112.0
imm_atlas_TT_p01,1,NFKB1->VIM,110,2,False,,True,False,118.0,True,False,42.0,False,False,
imm_atlas_TT_p01,1,NFKB2->CD44,010,1,False,,False,False,447.0,True,False,186.0,False,False,
imm_atlas_TT_p01,1,NFKB2->IL32,001,1,False,,False,False,,False,False,,True,False,52.0
imm_atlas_TT_p01,1,NFKB2->NFKBIA,010,1,False,,False,False,,True,False,93.0,False,False,
imm_atlas_TT_p01,1,NFYA->ACTB,100,1,False,,True,False,45.0,False,False,,False,False,
imm_atlas_TT_p01,1,NFYA->HSPA1A,001,1,False,,False,False,,False,False,,True,False,43.0
imm_atlas_TT_p01,1,NFYA->HSPA1B,001,1,False,,False,False,,False,False,,True,False,76.0
imm_atlas_TT_p01,1,NFYB->ACTB,100,1,False,,True,False,40.0,False,False,,False,False,
imm_atlas_TT_p01,1,NR3C1->ANXA1,010,1,False,,False,False,,True,False,40.0,False,False,
imm_atlas_TT_p01,1,NR3C1->BCL2,001,1,False,,False,False,,False,False,,True,False,136.0
imm_atlas_TT_p01,1,NR3C1->CCL5,001,1,False,,False,False,,False,False,,True,False,65.0
imm_atlas_TT_p01,1,NR3C1->CDKN1A,001,1,False,,False,False,,False,False,222.0,True,False,79.0
imm_atlas_TT_p01,1,NR3C1->CEBPB,001,1,False,,False,False,,False,False,,True,False,46.0
imm_atlas_TT_p01,1,NR3C1->ETS1,001,1,False,,False,False,,False,False,245.0,True,False,85.0
imm_atlas_TT_p01,1,NR3C1->FAS,010,1,False,,False,False,,True,False,162.0,False,False,366.0
imm_atlas_TT_p01,1,NR3C1->FKBP5,010,1,False,,False,False,,True,False,46.0,False,False,
imm_atlas_TT_p01,1,NR3C1->FOXO1,011,2,False,,False,False,,True,False,57.0,True,False,44.0
imm_atlas_TT_p01,1,NR3C1->GLUL,011,2,False,,False,False,,True,False,90.0,True,False,163.0
imm_atlas_TT_p01,1,NR3C1->GZMA,001,1,False,,False,False,,False,False,,True,False,40.0
imm_atlas_TT_p01,1,NR3C1->IFNG,001,1,False,,False,False,,False,False,,True,False,122.0
imm_atlas_TT_p01,1,NR3C1->IL7R,001,1,True,celloracle,False,False,,False,False,,True,True,10.0
imm_atlas_TT_p01,1,NR3C1->IRS2,001,1,False,,False,False,,False,False,223.0,True,False,51.0
imm_atlas_TT_p01,1,NR3C1->ITGB2,001,1,False,,False,False,,False,False,,True,False,186.0
imm_atlas_TT_p01,1,NR3C1->KLF9,001,1,False,,False,False,,False,False,,True,False,73.0
imm_atlas_TT_p01,1,NR3C1->MT2A,001,1,False,,False,False,,False,False,,True,False,26.0
imm_atlas_TT_p01,1,NR3C1->MYC,001,1,False,,False,False,,False,False,,True,False,137.0
imm_atlas_TT_p01,1,NR3C1->S100A10,010,1,False,,False,False,,True,False,143.0,False,False,
imm_atlas_TT_p01,1,NR3C1->TIMP1,001,1,False,,False,False,,False,False,,True,False,155.0
imm_atlas_TT_p01,1,NR3C1->TSC22D3,010,1,False,,False,False,,True,False,79.0,False,False,
imm_atlas_TT_p01,1,NR4A1->JUN,001,1,True,celloracle,False,False,,False,False,,True,True,9.0
imm_atlas_TT_p01,1,NR4A1->NR3C1,001,1,False,,False,False,,False,False,,True,False,153.0
imm_atlas_TT_p01,1,NRF1->MT2A,001,1,False,,False,False,,False,False,,True,False,150.0
imm_atlas_TT_p01,1,PAX6->ITGB1,001,1,False,,False,False,,False,False,,True,False,148.0
imm_atlas_TT_p01,1,POU2F2->ID2,001,1,False,,False,False,,False,False,,True,False,58.0
imm_atlas_TT_p01,1,PRDM1->DUSP16,001,1,False,,False,False,,False,False,,True,False,193.0
imm_atlas_TT_p01,1,PRDM1->ID3,001,1,False,,False,False,,False,False,,True,False,164.0
imm_atlas_TT_p01,1,PRDM1->MYC,001,1,False,,False,False,,False,False,256.0,True,False,83.0
imm_atlas_TT_p01,1,PRDM1->PMAIP1,001,1,False,,False,False,,False,False,,True,False,22.0
imm_atlas_TT_p01,1,REL->BCL2,001,1,False,,False,False,,False,False,,True,False,100.0
imm_atlas_TT_p01,1,REL->BIRC3,001,1,False,,False,False,,False,False,209.0,True,False,35.0
imm_atlas_TT_p01,1,REL->CCL5,011,2,False,,False,False,,True,False,177.0,True,False,25.0
imm_atlas_TT_p01,1,REL->CD28,001,1,False,,False,False,,False,False,,True,False,127.0
imm_atlas_TT_p01,1,REL->CDKN1A,010,1,False,,False,False,,True,False,188.0,False,False,
imm_atlas_TT_p01,1,REL->CXCL8,010,1,False,,False,False,,True,False,191.0,False,False,896.0
imm_atlas_TT_p01,1,REL->FOXP3,001,1,False,,False,False,,False,False,,True,False,111.0
imm_atlas_TT_p01,1,REL->HLA-A,010,1,False,,False,False,,True,False,81.0,False,False,
imm_atlas_TT_p01,1,REL->IER3,001,1,False,,False,False,,False,False,,True,False,109.0
imm_atlas_TT_p01,1,REL->NFKB1,011,2,False,,False,False,,True,False,77.0,True,False,27.0
imm_atlas_TT_p01,1,REL->NFKB2,011,2,False,,False,False,,True,False,56.0,True,False,117.0
imm_atlas_TT_p01,1,REL->NFKBIA,110,2,False,,True,False,67.0,True,False,88.0,False,False,
imm_atlas_TT_p01,1,REL->SDC4,010,1,False,,False,False,,True,False,173.0,False,False,
imm_atlas_TT_p01,1,REL->TNFAIP3,011,2,True,celloracle,False,False,232.0,True,False,23.0,True,True,2.0
imm_atlas_TT_p01,1,REL->TNFRSF18,001,1,False,,False,False,,False,False,,True,False,63.0
imm_atlas_TT_p01,1,REL->TNFSF10,001,1,False,,False,False,,False,False,,True,False,68.0
imm_atlas_TT_p01,1,RELA->NFKBIA,100,1,False,,True,False,117.0,False,False,,False,False,
imm_atlas_TT_p01,1,RELB->CXCL8,010,1,False,,False,False,,True,False,147.0,False,False,
imm_atlas_TT_p01,1,RORA->CCR6,001,1,False,,False,False,,False,False,,True,False,62.0
imm_atlas_TT_p01,1,RORA->NR1D2,001,1,False,,False,False,,False,False,,True,False,172.0
imm_atlas_TT_p01,1,RORC->CCR6,001,1,False,,False,False,,False,False,,True,False,165.0
imm_atlas_TT_p01,1,RUNX2->CDKN1A,010,1,False,,False,False,,True,False,98.0,False,False,
imm_atlas_TT_p01,1,SATB1->CREBBP,010,1,False,,False,False,,True,False,138.0,False,False,
imm_atlas_TT_p01,1,SKI->MDM2,010,1,False,,False,False,,True,False,165.0,False,False,
imm_atlas_TT_p01,1,SKI->SMAD7,010,1,False,,False,False,,True,False,128.0,False,False,
imm_atlas_TT_p01,1,SMAD3->JUN,100,1,False,,True,False,103.0,False,False,,False,False,
imm_atlas_TT_p01,1,SMAD4->ID2,001,1,False,,False,False,,False,False,,True,False,146.0
imm_atlas_TT_p01,1,SMAD4->JUN,100,1,False,,True,False,87.0,False,False,,False,False,
imm_atlas_TT_p01,1,SP1->FOS,100,1,False,,True,False,169.0,False,False,,False,False,
imm_atlas_TT_p01,1,SP1->JUN,100,1,False,,True,False,106.0,False,False,,False,False,
imm_atlas_TT_p01,1,SP1->RPS3A,100,1,False,,True,False,20.0,False,False,,False,False,
imm_atlas_TT_p01,1,SP3->UBC,100,1,False,,True,False,175.0,False,False,,False,False,
imm_atlas_TT_p01,1,SPI1->IL7R,001,1,False,,False,False,,False,False,,True,False,67.0
imm_atlas_TT_p01,1,SPI1->NCF1,001,1,False,,False,False,,False,False,,True,False,185.0
imm_atlas_TT_p01,1,SRF->ACTB,100,1,False,,True,False,41.0,False,False,,False,False,
imm_atlas_TT_p01,1,SRF->FOS,100,1,False,,True,False,172.0,False,False,,False,False,
imm_atlas_TT_p01,1,STAT1->CD69,010,1,False,,False,False,,True,False,151.0,False,False,
imm_atlas_TT_p01,1,STAT1->FOS,100,1,False,,True,False,92.0,False,False,,False,False,
imm_atlas_TT_p01,1,STAT1->GATA3,010,1,False,,False,False,,True,False,199.0,False,False,427.0
imm_atlas_TT_p01,1,STAT1->GBP1,001,1,False,,False,False,,False,False,250.0,True,False,162.0
imm_atlas_TT_p01,1,STAT1->IFITM1,001,1,False,,False,False,,False,False,,True,False,147.0
imm_atlas_TT_p01,1,STAT1->IL2RA,010,1,False,,False,False,,True,False,130.0,False,False,
imm_atlas_TT_p01,1,STAT1->IL6ST,001,1,False,,False,False,,False,False,,True,False,200.0
imm_atlas_TT_p01,1,STAT1->IRF1,001,1,False,,False,False,341.0,False,False,207.0,True,False,180.0
imm_atlas_TT_p01,1,STAT1->IRF9,001,1,False,,False,False,,False,False,266.0,True,False,108.0
imm_atlas_TT_p01,1,STAT1->JAK1,010,1,False,,False,False,,True,False,109.0,False,False,
imm_atlas_TT_p01,1,STAT1->JUN,100,1,False,,True,False,72.0,False,False,,False,False,
imm_atlas_TT_p01,1,STAT1->LAT,001,1,False,,False,False,,False,False,,True,False,187.0
