sampleid,cluster_id,method,source,target,rank,score,cluster_rank_for_edge,is_top_cluster_for_edge,fold_vs_max_other_cluster,present_clusters,total_clusters
imm_atlas_TT_p01,3,celloracle,NFKB1,STAT4,57,0.03744855,2,False,0.7071522504928229,7,7
imm_atlas_TT_p01,3,celloracle,STAT1,GATA3,58,0.036977958,2,False,0.8849022905305918,7,7
imm_atlas_TT_p01,3,celloracle,MEF2D,NR4A1,59,0.036228906,1,True,4.141307318156619,7,7
imm_atlas_TT_p01,3,celloracle,JUN,RELB,60,0.03604379,1,True,1.4675760663566335,7,7
imm_atlas_TT_p01,3,celloracle,NFKB2,CCL20,61,0.035345584,1,True,1.3227967918928736,7,7
imm_atlas_TT_p01,3,celloracle,NFKB1,MAP3K8,62,0.03512398,1,True,3.420250799700231,7,7
imm_atlas_TT_p01,3,celloracle,ZBTB7A,SPRY1,63,0.035032354,1,True,5.510080582775717,7,7
imm_atlas_TT_p01,3,celloracle,JUN,CDKN1A,64,0.034741014,1,True,2.4472060293305913,7,7
imm_atlas_TT_p01,3,celloracle,JUN,PIK3R1,65,0.03463121,3,False,0.9088006698461735,7,7
imm_atlas_TT_p01,3,celloracle,EGR1,LTB,66,0.034272693,3,False,0.4955490554221552,7,7
imm_atlas_TT_p01,3,celloracle,JUN,EFHD2,67,0.034260396,1,True,1.091606626571724,7,7
imm_atlas_TT_p01,3,celloracle,ATF3,TNF,68,0.033853546,2,False,0.9325778544930785,7,7
imm_atlas_TT_p01,3,celloracle,HSF2,HSPA1B,69,0.033561714,4,False,0.602305801731948,7,7
imm_atlas_TT_p01,3,celloracle,JUN,SMAD7,70,0.03350701,1,True,1.1905304764024747,7,7
imm_atlas_TT_p01,3,celloracle,MYC,FKBP4,71,0.033032954,1,True,3.076370613064403,7,7
imm_atlas_TT_p01,3,celloracle,IRF1,IFNGR1,72,0.032868456,1,True,1.280644012971751,7,7
imm_atlas_TT_p01,3,celloracle,IRF1,BIRC3,73,0.0327383,2,False,0.6045886487553749,7,7
imm_atlas_TT_p01,3,celloracle,KLF2,SERPINH1,74,0.03233409,1,True,3.363599821640077,7,7
imm_atlas_TT_p01,3,celloracle,ZEB1,GATA3,75,0.031879123,1,True,1.3893159535038195,7,7
imm_atlas_TT_p01,3,celloracle,GATA3,SERPINH1,76,0.031800885,1,True,10.290168192554699,7,7
imm_atlas_TT_p01,3,celloracle,JUN,GNLY,77,0.031633496,3,False,0.18682481926305472,7,7
imm_atlas_TT_p01,3,celloracle,JUN,CCL20,78,0.031373244,1,True,1.4531018756483178,7,7
imm_atlas_TT_p01,3,celloracle,NR3C1,CCL5,79,0.030992137,2,False,0.4001582885479165,7,7
imm_atlas_TT_p01,3,celloracle,SMAD3,TNF,80,0.030571612,1,True,1.6342504146011934,7,7
imm_atlas_TT_p01,3,celloracle,JUN,IL21R,81,0.030388124,1,True,1.3407779118046887,7,7
imm_atlas_TT_p01,3,celloracle,EGR1,CSF1,82,0.029047169,1,True,5.579356427260515,7,7
imm_atlas_TT_p01,3,celloracle,EGR4,TNF,83,0.028996974,1,True,1.4047296951944206,7,7
imm_atlas_TT_p01,3,celloracle,EGR1,TNF,84,0.028934434,5,False,0.6710876517532908,7,7
imm_atlas_TT_p01,3,celloracle,NFKB2,CCL5,85,0.028811593,1,True,2.3073289077425922,7,7
imm_atlas_TT_p01,3,celloracle,JUN,CCL5,86,0.028535714,1,True,1.2105889754604848,7,7
imm_atlas_TT_p01,3,celloracle,EGR1,BCL2,87,0.02836741,1,True,1.3577422183494894,7,7
imm_atlas_TT_p01,3,celloracle,HSF2,HSPB1,88,0.028337022,1,True,1.1546570594935128,7,7
imm_atlas_TT_p01,3,celloracle,NFATC1,TNFSF14,89,0.027963322,1,True,3.8501179538406807,7,7
imm_atlas_TT_p01,3,celloracle,JUN,MAP3K8,90,0.027954988,2,False,0.7119812966797925,7,7
imm_atlas_TT_p01,3,celloracle,ETS1,IL2,91,0.027674327,1,True,2.2004401224054546,7,7
imm_atlas_TT_p01,3,celloracle,GATA3,RUNX3,92,0.026681816,2,False,0.8838481613488219,7,7
imm_atlas_TT_p01,3,celloracle,NFKB1,NFKB2,93,0.02662607,1,True,1.4337072595961398,7,7
imm_atlas_TT_p01,3,celloracle,EGR1,LDLR,94,0.026595235,1,True,1.2388869168157843,7,7
imm_atlas_TT_p01,3,celloracle,REL,BIRC3,95,0.026581446,3,False,0.5943341438332392,7,7
imm_atlas_TT_p01,3,celloracle,EGR3,EGR1,96,0.026317116,3,False,0.7872500573365343,7,7
imm_atlas_TT_p01,3,celloracle,JUN,YWHAH,97,0.026048427,1,True,1.052589496177108,7,7
imm_atlas_TT_p01,3,celloracle,FOXO3,CITED2,98,0.025823733,2,False,0.7570102884942274,7,7
imm_atlas_TT_p01,3,celloracle,EGR1,CDKN1A,99,0.025758844,2,False,0.4569992000654695,7,7
imm_atlas_TT_p01,3,celloracle,MYC,DNAJB1,100,0.02559559,4,False,0.172911537536423,7,7
imm_atlas_TT_p01,3,celloracle,REL,CSF1,101,0.025535055,1,True,1.8531780318679765,7,7
imm_atlas_TT_p01,3,celloracle,PAX5,IL2,102,0.025464103,1,True,4.845534373118655,5,7
imm_atlas_TT_p01,3,celloracle,ETS1,ABCB1,103,0.025056988,1,True,2.4343368243353805,7,7
imm_atlas_TT_p01,3,celloracle,ETS1,TNFSF14,104,0.025028694,1,True,3.2173542366754826,7,7
imm_atlas_TT_p01,3,celloracle,KLF5,GZMA,105,0.024874352,2,False,0.9180961257136064,7,7
imm_atlas_TT_p01,3,celloracle,CUX1,IFNG,106,0.02482444,3,False,0.6426877416568787,7,7
imm_atlas_TT_p01,3,celloracle,NFKB2,RELB,107,0.02481548,1,True,1.2244229336406485,7,7
imm_atlas_TT_p01,3,celloracle,ETS1,CD6,108,0.024703164,3,False,0.8350142969995622,7,7
imm_atlas_TT_p01,3,celloracle,FOSL2,RELB,109,0.024441438,1,True,1.2192757957205003,7,7
imm_atlas_TT_p01,3,celloracle,ATF3,CCL3,110,0.024368413,1,True,2.3648466187560904,7,7
imm_atlas_TT_p01,3,celloracle,EGR1,SOD2,111,0.024356022,1,True,2.218407969263801,7,7
imm_atlas_TT_p01,3,celloracle,EGR3,TNF,112,0.02425032,2,False,0.7614020413229758,7,7
imm_atlas_TT_p01,3,celloracle,EGR1,CISH,113,0.02416518,1,True,2.2779346086079424,7,7
imm_atlas_TT_p01,3,celloracle,EGR1,NR3C1,114,0.023383291,1,True,1.2978206230694822,7,7
imm_atlas_TT_p01,3,celloracle,EGR2,ID2,115,0.023143843,2,False,0.5434587495352143,7,7
imm_atlas_TT_p01,3,celloracle,CREM,BRAF,116,0.022958815,2,False,0.9696880399460425,7,7
imm_atlas_TT_p01,3,celloracle,STAT2,IRF1,117,0.022874003,2,False,0.9099879096258883,7,7
imm_atlas_TT_p01,3,celloracle,USF1,LAT,118,0.022744047,2,False,0.839687102720734,7,7
imm_atlas_TT_p01,3,celloracle,KLF4,AQP3,119,0.022523971,2,False,0.9630667034880784,7,7
imm_atlas_TT_p01,3,celloracle,ETS1,EGR1,120,0.022516092,2,False,0.8801316486096908,7,7
imm_atlas_TT_p01,3,celloracle,NFKB1,RELB,121,0.022306262,1,True,1.5286213614871147,7,7
imm_atlas_TT_p01,3,celloracle,MYC,HSPD1,122,0.022294572,3,False,0.6157459437702066,7,7
imm_atlas_TT_p01,3,celloracle,ATF3,GADD45A,123,0.02219562,1,True,1.594369586556613,7,7
imm_atlas_TT_p01,3,celloracle,FOXP3,IL2,124,0.021960983,1,True,2.260567422084367,6,7
imm_atlas_TT_p01,3,celloracle,NFKB1,CD2,125,0.021817926,4,False,0.5837510635852093,7,7
imm_atlas_TT_p01,3,celloracle,EGR1,SOCS1,126,0.02176287,2,False,0.4924392819848796,7,7
imm_atlas_TT_p01,3,celloracle,NR3C1,MYC,127,0.021529496,1,True,1.151887738279849,7,7
imm_atlas_TT_p01,3,celloracle,MYBL2,MYC,128,0.021420516,1,True,2.0453092885698316,7,7
imm_atlas_TT_p01,3,celloracle,NFKB1,TNFRSF18,129,0.021259114,1,True,4.293486534866454,7,7
imm_atlas_TT_p01,3,celloracle,STAT4,PIM1,130,0.0211846,2,False,0.7053293910262053,7,7
imm_atlas_TT_p01,3,celloracle,IRF7,PMAIP1,131,0.021098247,3,False,0.5717665533985642,7,7
imm_atlas_TT_p01,3,celloracle,JUN,OSM,132,0.02102177,2,False,0.8907793874864602,7,7
imm_atlas_TT_p01,3,celloracle,MYC,SMAD7,133,0.020975761,2,False,0.8932954211830586,7,7
imm_atlas_TT_p01,3,celloracle,NFKB1,TNF,134,0.020906776,2,False,0.36405145356828833,7,7
imm_atlas_TT_p01,3,celloracle,GATA3,TNF,135,0.020462397,2,False,0.8784182716007665,7,7
imm_atlas_TT_p01,3,celloracle,NR3C1,NFKB1,136,0.02040346,2,False,0.8584332698203903,7,7
imm_atlas_TT_p01,3,celloracle,IRF1,TNF,137,0.020353964,2,False,0.46339921752776375,7,7
imm_atlas_TT_p01,3,celloracle,NR3C1,RHOB,138,0.020296808,5,False,0.23787384501132003,7,7
imm_atlas_TT_p01,3,celloracle,TCF7L2,GATA3,139,0.020212818,1,True,1.2139719075726227,7,7
imm_atlas_TT_p01,3,celloracle,JUN,GZMB,140,0.020184532,3,False,0.1307762660023663,7,7
imm_atlas_TT_p01,3,celloracle,MYC,SLA,141,0.019366996,2,False,0.4049578544232991,7,7
imm_atlas_TT_p01,3,celloracle,FOSB,DNAJB4,142,0.019299088,4,False,0.22647628147067178,7,7
imm_atlas_TT_p01,3,celloracle,USF1,CTSD,143,0.019178728,1,True,1.6471091401857467,7,7
imm_atlas_TT_p01,3,celloracle,CEBPB,FURIN,144,0.018993346,1,True,6.419624838719836,7,7
imm_atlas_TT_p01,3,celloracle,STAT1,PIM1,145,0.01890759,3,False,0.5491332753243078,7,7
imm_atlas_TT_p01,3,celloracle,SREBF2,LDLR,146,0.01888143,1,True,1.8618571148802237,7,7
imm_atlas_TT_p01,3,celloracle,EGR1,CD74,147,0.018464563,3,False,0.12050384394418445,7,7
imm_atlas_TT_p01,3,celloracle,ETS1,LTB,148,0.01833525,5,False,0.3000566213067203,7,7
imm_atlas_TT_p01,3,celloracle,EGR1,FYN,149,0.018306226,5,False,0.7946641905540631,7,7
imm_atlas_TT_p01,3,celloracle,STAT1,CSF1,150,0.018229363,1,True,3.104046664986475,7,7
imm_atlas_TT_p01,3,celloracle,NFATC1,IL2,151,0.018081337,1,True,2.990088456914227,7,7
imm_atlas_TT_p01,3,celloracle,NR4A1,SERPINE1,152,0.018018285,1,True,13.66086102120117,5,7
imm_atlas_TT_p01,3,celloracle,PAX5,BCL2,153,0.01799465,1,True,1.7598232219268926,5,7
imm_atlas_TT_p01,3,celloracle,RORA,NR1D2,154,0.017873714,1,True,1.0063341397531693,7,7
imm_atlas_TT_p01,3,celloracle,HIVEP1,IRF1,155,0.017778404,1,True,1.447145391791821,7,7
imm_atlas_TT_p01,3,celloracle,IRF1,CD74,156,0.01771253,7,False,0.16371057701016875,7,7
imm_atlas_TT_p01,3,celloracle,IRF4,IFNG,157,0.01765275,2,False,0.4258713012735604,7,7
imm_atlas_TT_p01,3,celloracle,NR3C1,PMAIP1,158,0.017496793,1,True,1.0144246313925944,7,7
imm_atlas_TT_p01,3,celloracle,SPI1,IL7R,159,0.017321683,4,False,0.33864239917694744,7,7
imm_atlas_TT_p01,3,celloracle,MYC,PMAIP1,160,0.01730862,4,False,0.3597802234731396,7,7
imm_atlas_TT_p01,3,celloracle,JUN,BBC3,161,0.017075256,2,False,0.9339162560176443,7,7
imm_atlas_TT_p01,3,celloracle,RORC,CCR6,162,0.017073836,4,False,0.7139735039138672,6,7
imm_atlas_TT_p01,3,celloracle,EGR1,DUSP4,163,0.017030844,1,True,1.2273349917105063,7,7
imm_atlas_TT_p01,3,celloracle,EGR1,IFNGR1,164,0.01701447,2,False,0.9732440776568722,7,7
imm_atlas_TT_p01,3,celloracle,JUN,PLAUR,165,0.016986573,1,True,2.425900909528502,7,7
imm_atlas_TT_p01,3,celloracle,AHR,YY1,166,0.016963525,1,True,1.9202158750380098,7,7
imm_atlas_TT_p01,3,celloracle,ETS1,CDKN1A,167,0.016846253,3,False,0.8290858291826797,7,7
imm_atlas_TT_p01,3,celloracle,TCF12,ID2,168,0.016810562,2,False,0.8965869765150288,7,7
imm_atlas_TT_p01,3,celloracle,IRF1,SOCS1,169,0.016776618,5,False,0.16401342169914604,7,7
imm_atlas_TT_p01,3,celloracle,MYC,CD63,170,0.016746335,2,False,0.9900073683906534,7,7
imm_atlas_TT_p01,3,celloracle,RORA,NR1D1,171,0.016720468,1,True,1.3159249933268315,7,7
imm_atlas_TT_p01,3,celloracle,REL,TNF,172,0.016684147,3,False,0.4456719131282486,7,7
imm_atlas_TT_p01,3,celloracle,IRF1,FASLG,173,0.016596446,1,True,1.9700046480735158,7,7
imm_atlas_TT_p01,3,celloracle,JUN,TNFRSF9,174,0.016546179,2,False,0.552596527658296,7,7
imm_atlas_TT_p01,3,celloracle,CEBPD,DDIT3,175,0.016349183,2,False,0.5297139158739959,7,7
imm_atlas_TT_p01,3,celloracle,NFATC1,KDM6B,176,0.016283697,3,False,0.5177572515736341,7,7
imm_atlas_TT_p01,3,celloracle,EGR1,SPRY1,177,0.016241316,2,False,0.6192093603822831,7,7
imm_atlas_TT_p01,3,celloracle,IRF1,TNFSF10,178,0.016221713,1,True,1.2408352156487803,7,7
imm_atlas_TT_p01,3,celloracle,EGR1,CCR5,179,0.016082637,1,True,4.669904380026684,7,7
imm_atlas_TT_p01,3,celloracle,MBD2,BCL2,180,0.016077591,2,False,0.9605833549839172,7,7
imm_atlas_TT_p01,3,celloracle,ZEB1,IL2,181,0.016038036,1,True,5.732098444144386,7,7
imm_atlas_TT_p01,3,celloracle,NRF1,TNF,182,0.016026588,1,True,1.5630254754673667,7,7
imm_atlas_TT_p01,3,celloracle,REL,CCL5,183,0.01595104,6,False,0.10762114483277693,7,7
imm_atlas_TT_p01,3,celloracle,HES4,CDKN1A,184,0.015914978,1,True,1.3039855473052455,7,7
imm_atlas_TT_p01,3,celloracle,JUN,CLU,185,0.015886402,2,False,0.9676471942006688,7,7
imm_atlas_TT_p01,3,celloracle,NFKB1,IL32,186,0.01586648,4,False,0.2578975106660638,7,7
imm_atlas_TT_p01,3,celloracle,EGR3,SPRY1,187,0.015860438,1,True,2.8818316483565787,7,7
imm_atlas_TT_p01,3,celloracle,MYC,LAT,188,0.015799912,3,False,0.5862055493499629,7,7
imm_atlas_TT_p01,3,celloracle,KLF3,LTB,189,0.015777346,6,False,0.12093135875883525,7,7
imm_atlas_TT_p01,3,celloracle,IRF1,GBP5,190,0.015542401,3,False,0.5873889537525185,7,7
imm_atlas_TT_p01,3,celloracle,FOXO1,CITED2,191,0.01550742,3,False,0.2668797562384077,7,7
imm_atlas_TT_p01,3,celloracle,MYC,LTB,192,0.0154949995,6,False,0.11305972683898595,7,7
imm_atlas_TT_p01,3,celloracle,NFKB1,TNFAIP3,193,0.015385789,7,False,0.1587878887313773,7,7
imm_atlas_TT_p01,3,celloracle,NFKB1,CD74,194,0.0153391855,6,False,0.17069528750083937,7,7
imm_atlas_TT_p01,3,celloracle,HIF1A,CTSD,195,0.015244215,1,True,1.1508894956956337,7,7
imm_atlas_TT_p01,3,celloracle,FOXO1,ID2,196,0.015240153,4,False,0.24053803271788612,7,7
imm_atlas_TT_p01,3,celloracle,IRF7,ISG15,197,0.015204603,3,False,0.23942054777577276,7,7
imm_atlas_TT_p01,3,celloracle,NFKB1,IL2RA,198,0.015158848,1,True,2.995559870794696,6,7
imm_atlas_TT_p01,3,celloracle,BCL6,GATA3,199,0.015148446,2,False,0.698093015127956,7,7
imm_atlas_TT_p01,3,celloracle,PRDM1,PMAIP1,200,0.015049885,4,False,0.24339647775850418,7,7
imm_atlas_TT_p01,6,celloracle,JUN,HBB,1,0.3031122,1,True,1.3823628724709962,6,7
imm_atlas_TT_p01,6,celloracle,NR3C1,IL7R,2,0.29164737,1,True,2.0679105392344774,7,7
imm_atlas_TT_p01,6,celloracle,MYC,IL7R,3,0.18457244,2,False,0.8466106847724992,7,7
imm_atlas_TT_p01,6,celloracle,MYC,DNAJB1,4,0.14802708,1,True,3.549817222568271,7,7
imm_atlas_TT_p01,6,celloracle,MYC,LTB,5,0.13705145,1,True,1.5178931852033162,7,7
imm_atlas_TT_p01,6,celloracle,EGR1,NR4A1,6,0.11954994,1,True,1.0485375327855746,7,7
imm_atlas_TT_p01,6,celloracle,NFKB1,LTB,7,0.11558827,1,True,1.0942058194076698,7,7
imm_atlas_TT_p01,6,celloracle,IRF1,CD74,8,0.10819417,1,True,1.700919080282976,7,7
imm_atlas_TT_p01,6,celloracle,JUN,HSPB1,9,0.10544028,2,False,0.299224031620781,7,7
imm_atlas_TT_p01,6,celloracle,IRF1,SOCS1,10,0.10228808,1,True,3.463471540254463,7,7
imm_atlas_TT_p01,6,celloracle,MYC,PTGER2,11,0.10076011,1,True,2.44091412370477,7,7
imm_atlas_TT_p01,6,celloracle,IRF1,SELL,12,0.09849918,1,True,1.7936736258238988,7,7
imm_atlas_TT_p01,6,celloracle,ETS1,BIRC3,13,0.09288283,1,True,1.307164798351807,7,7
imm_atlas_TT_p01,6,celloracle,JUN,MYC,14,0.091428794,1,True,4.2964672965683555,7,7
imm_atlas_TT_p01,6,celloracle,ATF3,JUN,15,0.09054639,6,False,0.26023876299184184,7,7
imm_atlas_TT_p01,6,celloracle,FOXP3,IL2RA,16,0.08977763,1,True,1.9325374231408086,6,7
imm_atlas_TT_p01,6,celloracle,CREM,NR3C1,17,0.08879537,1,True,1.309400095359536,7,7
imm_atlas_TT_p01,6,celloracle,KLF2,S1PR1,18,0.086813435,1,True,1.0355169698182123,7,7
imm_atlas_TT_p01,6,celloracle,FOSB,DNAJB4,19,0.08521461,1,True,1.3965723893679576,7,7
imm_atlas_TT_p01,6,celloracle,ATF3,EGR1,20,0.079289466,2,False,0.35023033906381185,7,7
imm_atlas_TT_p01,6,celloracle,REL,TNFAIP3,21,0.073228516,4,False,0.5431281328455949,7,7
imm_atlas_TT_p01,6,celloracle,ATF3,HSPB1,22,0.06717447,3,False,0.7122333119718671,7,7
imm_atlas_TT_p01,6,celloracle,JUN,ETS1,23,0.066020764,1,True,1.1981344018081397,7,7
imm_atlas_TT_p01,6,celloracle,NR3C1,NR4A2,24,0.06438698,1,True,1.46068290794794,7,7
imm_atlas_TT_p01,6,celloracle,STAT1,ISG15,25,0.062578194,1,True,2.7630177633099677,7,7
imm_atlas_TT_p01,6,celloracle,STAT1,SOCS3,26,0.060979266,1,True,2.285650533384762,7,7
imm_atlas_TT_p01,6,celloracle,NR3C1,RHOB,27,0.060760364,2,False,0.7120972622378549,7,7
imm_atlas_TT_p01,6,celloracle,KLF2,FOXP3,28,0.056237802,1,True,3.1898246739865064,6,7
imm_atlas_TT_p01,6,celloracle,HSF2,HSPA1B,29,0.05572205,1,True,1.249885743488112,7,7
imm_atlas_TT_p01,6,celloracle,FOSB,MYC,30,0.05474797,2,False,0.4685817509777752,7,7
imm_atlas_TT_p01,6,celloracle,NFKB1,NR4A2,31,0.054308966,2,False,0.6947650382882213,7,7
imm_atlas_TT_p01,6,celloracle,IRF1,BIRC3,32,0.05414971,1,True,1.6540171602785112,7,7
imm_atlas_TT_p01,6,celloracle,KLF2,HBB,33,0.0537179,1,True,5.330027105087792,6,7
imm_atlas_TT_p01,6,celloracle,GATA3,CTLA4,34,0.053473108,1,True,5.071356486243466,7,7
imm_atlas_TT_p01,6,celloracle,CEBPB,NR4A1,35,0.0533865,1,True,1.158716221448492,7,7
imm_atlas_TT_p01,6,celloracle,NFKB1,IL32,36,0.052872095,2,False,0.8593955108001045,7,7
imm_atlas_TT_p01,6,celloracle,MYC,ITGA6,37,0.05275537,1,True,3.2195376687708483,7,7
imm_atlas_TT_p01,6,celloracle,GLI1,ITGB1,38,0.052705605,1,True,10.695274773949318,7,7
imm_atlas_TT_p01,6,celloracle,NR3C1,ITGB2,39,0.052699197,1,True,1.9840180206553348,7,7
imm_atlas_TT_p01,6,celloracle,RELB,BIRC3,40,0.051902242,1,True,1.1315358634036747,7,7
imm_atlas_TT_p01,6,celloracle,IRF1,CDKN1A,41,0.050208103,1,True,3.3037397823789756,7,7
imm_atlas_TT_p01,6,celloracle,GATA3,CD40LG,42,0.04952259,1,True,1.2199959992230078,7,7
imm_atlas_TT_p01,6,celloracle,KLF2,CCR7,43,0.04866452,4,False,0.7588358113415795,7,7
imm_atlas_TT_p01,6,celloracle,MYC,PMAIP1,44,0.04810887,1,True,2.0158094965412907,7,7
imm_atlas_TT_p01,6,celloracle,MYC,SLA,45,0.04782472,1,True,2.4693927750865754,7,7
imm_atlas_TT_p01,6,celloracle,KLF3,LTB,46,0.04688962,3,False,0.359402998342399,7,7
imm_atlas_TT_p01,6,celloracle,JUN,CD82,47,0.045475803,2,False,0.9125632180744857,7,7
imm_atlas_TT_p01,6,celloracle,NR3C1,BCL2,48,0.04480414,1,True,2.3201717181500325,7,7
imm_atlas_TT_p01,6,celloracle,JUN,DDIT3,49,0.04338092,3,False,0.6723438061962445,7,7
imm_atlas_TT_p01,6,celloracle,IRF9,STAT1,50,0.04331205,1,True,1.9266444494614217,7,7
imm_atlas_TT_p01,6,celloracle,STAT1,IFITM1,51,0.043299485,1,True,1.1855675720033303,7,7
imm_atlas_TT_p01,6,celloracle,STAT1,LAT,52,0.043042522,1,True,1.7176963114586101,7,7
imm_atlas_TT_p01,6,celloracle,MYB,ITK,53,0.042361982,1,True,3.337447855538959,7,7
imm_atlas_TT_p01,6,celloracle,ETS1,LTB,54,0.03955558,4,False,0.6473276169470107,7,7
imm_atlas_TT_p01,6,celloracle,NR3C1,KCNA3,55,0.03791627,1,True,3.0175497486665765,7,7
imm_atlas_TT_p01,6,celloracle,STAT1,IRF9,56,0.037169047,1,True,1.7182480354069758,7,7
imm_atlas_TT_p01,6,celloracle,MYC,BCL2,57,0.037116583,1,True,1.2896990502330272,7,7
imm_atlas_TT_p01,6,celloracle,MYC,HSPD1,58,0.03620742,1,True,1.1435263521498713,7,7
imm_atlas_TT_p01,6,celloracle,MYC,PDK1,59,0.036036536,2,False,0.7928741484629949,7,7
imm_atlas_TT_p01,6,celloracle,CEBPB,HBB,60,0.036025696,1,True,1.3186680995250815,6,7
imm_atlas_TT_p01,6,celloracle,IRF1,FOXP3,61,0.035796195,1,True,2.872840886534732,6,7
imm_atlas_TT_p01,6,celloracle,RORA,CCR6,62,0.03546115,2,False,0.6940909836337227,7,7
imm_atlas_TT_p01,6,celloracle,RUNX1,CD2,63,0.035207238,2,False,0.9354092669922106,7,7
imm_atlas_TT_p01,6,celloracle,MEF2D,JUN,64,0.034671754,3,False,0.5934938697154374,7,7
imm_atlas_TT_p01,6,celloracle,ETS1,ITGB2,65,0.034539815,2,False,0.6814847916466192,7,7
imm_atlas_TT_p01,6,celloracle,MYC,LMNA,66,0.033911757,1,True,1.0079626109234074,7,7
imm_atlas_TT_p01,6,celloracle,EGR3,EGR1,67,0.033195563,2,False,0.9930118815096811,7,7
imm_atlas_TT_p01,6,celloracle,XBP1,JUN,68,0.03302633,5,False,0.3680855025082238,7,7
imm_atlas_TT_p01,6,celloracle,GATA3,CD3E,69,0.03234483,2,False,0.7464017109950983,7,7
imm_atlas_TT_p01,6,celloracle,MYC,PPBP,70,0.032094,1,True,12.317457417836042,6,7
imm_atlas_TT_p01,6,celloracle,CEBPB,TNFAIP3,71,0.031907387,3,False,0.22955753998751066,7,7
imm_atlas_TT_p01,6,celloracle,JUN,IL32,72,0.03170151,5,False,0.3219408104943852,7,7
imm_atlas_TT_p01,6,celloracle,CEBPB,ALOX5AP,73,0.031147037,1,True,1.531416620320817,7,7
imm_atlas_TT_p01,6,celloracle,MAFB,IL7R,74,0.030919474,2,False,0.4510409346968406,7,7
imm_atlas_TT_p01,6,celloracle,JUN,IL7R,75,0.030876173,6,False,0.2484936464882321,7,7
imm_atlas_TT_p01,6,celloracle,FOXO1,CITED2,76,0.030707043,2,False,0.5284623844999558,7,7
imm_atlas_TT_p01,6,celloracle,ETS1,SELL,77,0.030182514,3,False,0.2991696800003571,7,7
imm_atlas_TT_p01,6,celloracle,NFKB1,CD2,78,0.03004827,2,False,0.8039586151037241,7,7
imm_atlas_TT_p01,6,celloracle,EGR1,AREG,79,0.029973138,2,False,0.2914892588624173,7,7
imm_atlas_TT_p01,6,celloracle,MYC,HLA-DRB1,80,0.029844692,1,True,1.296148295605113,7,7
imm_atlas_TT_p01,6,celloracle,STAT1,TIMP1,81,0.029607078,1,True,2.8541242403213007,7,7
imm_atlas_TT_p01,6,celloracle,ETS1,CD6,82,0.029584121,1,True,1.097144428471377,7,7
imm_atlas_TT_p01,6,celloracle,JUN,CASP8,83,0.029546805,2,False,0.9470910246819669,7,7
imm_atlas_TT_p01,6,celloracle,KLF3,ITGB7,84,0.029148847,2,False,0.528502419811344,7,7
imm_atlas_TT_p01,6,celloracle,NR3C1,NR4A1,85,0.028806515,2,False,0.7656718444120306,7,7
imm_atlas_TT_p01,6,celloracle,MYC,RGS2,86,0.028134072,1,True,2.042325701548239,7,7
imm_atlas_TT_p01,6,celloracle,ETS1,CTSB,87,0.027945038,1,True,1.6761759606477862,7,7
imm_atlas_TT_p01,6,celloracle,PRDM1,CAMK4,88,0.027897617,1,True,1.3105298416782054,7,7
imm_atlas_TT_p01,6,celloracle,MAF,CCR4,89,0.027819032,1,True,1.9379190885794344,7,7
imm_atlas_TT_p01,6,celloracle,NFKB1,ALOX5AP,90,0.027698489,1,True,2.5318608188034957,7,7
imm_atlas_TT_p01,6,celloracle,KLF2,HIF1A,91,0.027586466,1,True,1.7632523728010134,7,7
imm_atlas_TT_p01,6,celloracle,YY1,EGR1,92,0.027022716,1,True,1.7348027899055665,7,7
imm_atlas_TT_p01,6,celloracle,MYC,DPP4,93,0.026786372,1,True,1.4948222699924918,7,7
imm_atlas_TT_p01,6,celloracle,MYC,ID3,94,0.026775956,1,True,2.85278574273311,7,7
imm_atlas_TT_p01,6,celloracle,IRF1,GBP5,95,0.026460152,1,True,1.634826674358742,7,7
imm_atlas_TT_p01,6,celloracle,NFKB1,STAT4,96,0.026456395,4,False,0.4995840763975393,7,7
imm_atlas_TT_p01,6,celloracle,NR4A1,NR3C1,97,0.02637979,2,False,0.3804906551100173,7,7
imm_atlas_TT_p01,6,celloracle,POU2F1,HBB,98,0.026288385,1,True,4.491377869132894,6,7
imm_atlas_TT_p01,6,celloracle,EGR1,CD74,99,0.026138699,2,False,0.17058696191185302,7,7
imm_atlas_TT_p01,6,celloracle,ETS1,STAT1,100,0.02568511,1,True,1.9682868466380228,7,7
imm_atlas_TT_p01,6,celloracle,NFYA,HSPA1B,101,0.02567565,5,False,0.25516739401772415,7,7
imm_atlas_TT_p01,6,celloracle,MYC,TSPO,102,0.025505533,2,False,0.7664514977580763,7,7
imm_atlas_TT_p01,6,celloracle,NFKB1,TNFAIP3,103,0.025483768,6,False,0.2630033284377053,7,7
imm_atlas_TT_p01,6,celloracle,REL,CCL5,104,0.025459468,4,False,0.17177419735599997,7,7
imm_atlas_TT_p01,6,celloracle,STAT1,IFI6,105,0.025443524,1,True,1.1755801866965865,7,7
imm_atlas_TT_p01,6,celloracle,NFKB1,CD74,106,0.025390007,4,False,0.28254137382413974,7,7
imm_atlas_TT_p01,6,celloracle,BHLHE40,PIK3R1,107,0.025370728,2,False,0.8022646170094108,7,7
imm_atlas_TT_p01,6,celloracle,TBP,HBB,108,0.025189107,1,True,8.315266598807879,6,7
imm_atlas_TT_p01,6,celloracle,STAT2,IRF1,109,0.025136601,1,True,1.0989156991411204,7,7
